time,src,dst,delay_ms,bandwidth,loss,jitter_ms,queue_delay_ms,bandwidth_util
16,edge_3,cloud_0,52.86876,63.0501,0.004687,4.59007,8.4949,0.57385
16,edge_4,cloud_0,51.1883,63.04821,0.002288,4.80348,8.22559,0.5739
16,edge_0,edge_1,12.31407,44.95098,0.008114,1.02539,1.92178,0.55737
16,edge_1,edge_2,12.34079,45.59562,0.005703,0.94989,1.84345,0.5335
16,edge_2,edge_3,13.48669,45.32887,0.004788,1.01877,2.05193,0.54338
16,edge_3,edge_4,13.55182,44.56067,0.005777,1.0526,2.1698,0.57183
16,edge_4,edge_0,13.33138,44.43674,0.004861,1.05435,2.15164,0.57642
17,access_0,edge_0,12.64104,43.6738,0.005563,1.14856,2.14024,0.60467
17,access_0,edge_1,14.52735,44.63675,0.000828,1.45006,2.31453,0.56901
17,access_0,edge_2,11.658,44.91071,0.003443,0.82056,1.82426,0.55886
17,access_0,edge_3,14.27798,42.86906,0.003513,1.36446,2.53654,0.63448
17,access_0,edge_4,12.67108,43.64333,0.001014,1.09904,2.14933,0.6058
17,access_1,edge_0,12.48579,45.18365,0.004,0.71562,1.91845,0.54875
17,access_1,edge_1,11.52237,45.21676,0.004656,0.75345,1.76647,0.54753
17,access_1,edge_2,14.17857,43.12994,0.003938,1.34202,2.48052,0.62482
17,access_1,edge_3,15.67051,43.58848,0.003102,1.24623,2.66702,0.60783
17,access_1,edge_4,12.12914,46.15576,0.002477,1.07171,1.74138,0.51275
17,edge_0,cloud_0,50.09504,64.75752,0.007626,4.06353,7.42309,0.52922
17,edge_1,cloud_0,51.14131,62.64753,0.006478,4.31801,8.36804,0.58438
17,edge_2,cloud_0,50.94582,62.67886,0.004781,4.48118,8.32437,0.58356
17,edge_3,cloud_0,51.72982,62.67053,0.001973,4.51385,8.45563,0.58378
17,edge_4,cloud_0,49.47144,63.83111,0.005235,4.11562,7.66619,0.55344
17,edge_0,edge_1,13.00184,45.07478,0.002652,0.89128,2.01242,0.55279
17,edge_1,edge_2,11.74775,45.75275,0.004954,1.11464,1.73572,0.52768
17,edge_2,edge_3,14.56038,45.94861,0.000252,1.30374,2.12171,0.52042
17,edge_3,edge_4,13.8738,46.21581,0.002365,1.31621,1.98322,0.51053
17,edge_4,edge_0,10.92623,45.65551,0.003562,0.76887,1.62536,0.53128
18,access_0,edge_0,12.36026,45.17224,0.005301,0.80939,1.90063,0.54918
18,access_0,edge_1,12.72835,44.66343,0.003906,1.06535,2.02439,0.56802
18,access_0,edge_2,12.02334,45.18766,0.007722,0.73566,1.8469,0.54861
18,access_0,edge_3,13.42914,44.1231,0.005458,1.29383,2.2111,0.58803
18,access_0,edge_4,14.4069,46.48511,0.006022,1.21432,2.01919,0.50055
18,access_1,edge_0,13.71663,45.33821,0.009208,1.07966,2.08559,0.54303
18,access_1,edge_1,13.26336,44.88477,0.002334,1.23694,2.07904,0.55982
18,access_1,edge_2,13.84461,44.6271,0.004925,1.13406,2.20715,0.56937
18,access_1,edge_3,16.85153,45.49502,0.004815,1.60905,2.53484,0.53722
18,access_1,edge_4,13.70401,43.69643,0.003377,1.32861,2.31699,0.60384
18,edge_0,cloud_0,53.9833,62.25096,0.001823,4.64132,8.98978,0.59475
18,edge_1,cloud_0,48.28948,65.25335,0.005704,3.6104,6.98028,0.51625
18,edge_2,cloud_0,49.04051,65.00796,0.005193,4.23056,7.17693,0.52267
18,edge_3,cloud_0,50.58906,62.58931,0.006592,4.18364,8.29924,0.5859
18,edge_4,cloud_0,51.60952,61.98525,0.003858,4.46853,8.69486,0.60169
18,edge_0,edge_1,15.89962,44.8982,0.000468,1.54399,2.49006,0.55933
18,edge_1,edge_2,12.56872,45.31352,0.001721,1.12191,1.91427,0.54394
18,edge_2,edge_3,12.56819,45.0903,0.005258,1.31176,1.94328,0.55221
18,edge_3,edge_4,15.10378,43.18302,0.004945,1.6973,2.63407,0.62285
18,edge_4,edge_0,11.65673,45.10439,0.00552,0.99799,1.80065,0.55169
19,access_0,edge_0,14.33159,44.49064,0.002838,1.43199,2.30506,0.57442
19,access_0,edge_1,14.38511,44.20566,0.006223,1.29545,2.35618,0.58498
19,access_0,edge_2,13.96265,45.31595,0.002233,1.17438,2.12622,0.54385
19,access_0,edge_3,13.9705,45.5069,0.008288,1.12499,2.09975,0.53678
19,access_0,edge_4,15.94061,46.08636,0.001345,1.08417,2.30006,0.51532
19,access_1,edge_0,12.25398,45.03469,0.005318,0.9914,1.90177,0.55427
19,access_1,edge_1,11.72724,44.50935,0.0,1.1149,1.88391,0.57373
19,access_1,edge_2,9.73976,46.52129,0.004199,0.78815,1.36142,0.49921
19,access_1,edge_3,14.19106,44.69992,0.005101,1.10831,2.25166,0.56667
19,access_1,edge_4,12.75389,45.59827,0.006186,1.05806,1.90481,0.5334
19,edge_0,cloud_0,50.22801,64.55318,0.003912,4.05142,7.51793,0.53456
19,edge_1,cloud_0,53.19454,63.18694,0.004424,4.30489,8.49396,0.57028
19,edge_2,cloud_0,50.6732,63.29271,0.003633,4.3002,8.05213,0.56751
19,edge_3,cloud_0,51.45906,63.03745,0.007038,4.39977,8.27315,0.57418
19,edge_4,cloud_0,50.52313,63.9334,0.001425,4.2136,7.79133,0.55076
19,edge_0,edge_1,12.83364,45.78664,0.001605,0.96855,1.89165,0.52642
19,edge_1,edge_2,16.68704,43.1247,0.002719,1.22925,2.92028,0.62501
19,edge_2,edge_3,12.23734,46.23125,0.003517,1.05606,1.74733,0.50995
19,edge_3,edge_4,13.53725,44.09921,0.003677,1.18603,2.23225,0.58892
19,edge_4,edge_0,11.87623,45.62728,0.003826,0.76689,1.77016,0.53232
20,access_0,edge_0,13.42154,43.22684,0.000161,1.23749,2.3346,0.62123
20,access_0,edge_1,14.08815,44.60135,0.004788,1.67148,2.24973,0.57032
20,access_0,edge_2,11.54854,44.93619,0.000143,0.93558,1.80408,0.55792
20,access_0,edge_3,14.52539,46.18669,0.005213,0.5067,2.08075,0.5116
20,access_0,edge_4,13.53153,45.21689,0.0,0.88916,2.07447,0.54752
20,access_1,edge_0,13.35212,44.84965,0.001548,0.95445,2.09782,0.56112
20,access_1,edge_1,17.15659,43.79223,0.00559,1.47226,2.88369,0.60029
20,access_1,edge_2,14.43744,45.25184,0.003567,1.06315,2.20812,0.54623
20,access_1,edge_3,11.11144,44.81775,0.001846,1.06937,1.74945,0.56231
20,access_1,edge_4,12.98372,45.82129,0.009222,1.13963,1.90911,0.52514
20,edge_0,cloud_0,50.95791,61.9532,0.003112,4.75621,8.59704,0.60253
20,edge_1,cloud_0,47.85553,66.56724,0.003615,3.95385,6.45727,0.4819
20,edge_2,cloud_0,51.76675,61.78397,0.005014,4.74652,8.79763,0.60696
20,edge_3,cloud_0,53.09673,63.32527,0.005697,4.60462,8.42457,0.56666
20,edge_4,cloud_0,49.95542,64.07308,0.005508,4.40419,7.6527,0.54711
20,edge_0,edge_1,14.26736,44.6393,0.003636,0.94239,2.27274,0.56891
20,edge_1,edge_2,14.76167,45.35457,0.005944,1.10077,2.24198,0.54242
20,edge_2,edge_3,14.32224,45.94166,0.006071,1.3076,2.08804,0.52068
20,edge_3,edge_4,13.32601,45.06901,0.003167,0.72633,2.0634,0.553
20,edge_4,edge_0,13.64489,44.72473,0.005836,0.84742,2.16149,0.56575
21,access_0,edge_0,11.17258,45.75502,0.002321,1.042,1.65048,0.52759
21,access_0,edge_1,14.21064,45.44716,0.006544,1.13211,2.14465,0.53899
21,access_0,edge_2,14.87713,44.14871,0.003767,1.12566,2.44556,0.58708
21,access_0,edge_3,12.69295,44.40882,0.006308,1.19572,2.05228,0.57745
21,access_0,edge_4,13.67216,44.31839,0.006888,1.09065,2.22342,0.5808
21,access_1,edge_0,12.43337,47.12119,0.002852,1.1282,1.66058,0.47699
21,access_1,edge_1,13.77751,44.35443,0.006428,0.82151,2.23541,0.57947
21,access_1,edge_2,14.42958,44.70067,0.000416,1.2104,2.28939,0.56664
21,access_1,edge_3,12.06232,45.52299,0.004144,1.1941,1.81094,0.53619
21,access_1,edge_4,14.62593,45.61945,0.004549,1.09081,2.18119,0.53261
21,edge_0,cloud_0,50.96813,63.3498,0.000922,4.27225,8.07769,0.56602
21,edge_1,cloud_0,49.35505,64.94125,0.00301,3.92627,7.24706,0.52441
21,edge_2,cloud_0,53.87267,62.2016,0.006275,4.87018,8.99082,0.59604
21,edge_3,cloud_0,53.52734,62.63512,0.007561,4.2968,8.76332,0.5847
21,edge_4,cloud_0,49.93202,62.71515,0.001389,4.58989,8.14546,0.58261
21,edge_0,edge_1,13.09433,43.66017,0.004893,0.96326,2.21884,0.60518
21,edge_1,edge_2,12.73865,45.03451,0.002634,1.0479,1.97701,0.55428
21,edge_2,edge_3,13.8597,44.34925,0.005385,1.34988,2.24949,0.57966
21,edge_3,edge_4,12.62083,46.71317,0.007739,0.89278,1.73902,0.4921
21,edge_4,edge_0,14.12024,45.60408,0.008607,1.12377,2.10803,0.53318
22,access_0,edge_0,13.16674,45.84131,0.004083,0.90207,1.93328,0.5244
22,access_0,edge_1,15.22415,44.76114,0.003025,1.09712,2.40591,0.5644
22,access_0,edge_2,16.06545,42.75814,0.00337,1.44817,2.87257,0.63859
22,access_0,edge_3,13.78514,45.19421,0.003711,1.04915,2.11659,0.54836
22,access_0,edge_4,14.12875,45.1798,0.00484,1.28511,2.17146,0.5489
22,access_1,edge_0,13.19205,43.57486,0.005719,1.13062,2.24707,0.60834
22,access_1,edge_1,14.10763,45.52459,0.003715,1.01391,2.11777,0.53613
22,access_1,edge_2,16.62527,44.46105,0.005054,1.30922,2.67907,0.57552
22,access_1,edge_3,13.33701,44.40303,0.0,1.16059,2.15721,0.57767
22,access_1,edge_4,13.31011,44.7052,0.00542,1.37438,2.11115,0.56647
22,edge_0,cloud_0,49.4525,64.49481,0.004875,4.21611,7.42299,0.53608
22,edge_1,cloud_0,49.48827,64.93792,0.00455,4.09788,7.26783,0.5245
22,edge_2,cloud_0,48.57168,63.68133,0.001862,3.73808,7.58001,0.55735
22,edge_3,cloud_0,54.13201,61.83792,0.000625,4.68526,9.17822,0.60554
22,edge_4,cloud_0,52.50824,61.73533,0.005883,4.39222,8.94234,0.60823
22,edge_0,edge_1,14.10119,44.19856,0.001312,1.27267,2.31072,0.58524
22,edge_1,edge_2,15.20664,44.64071,0.005091,1.31274,2.42214,0.56886
22,edge_2,edge_3,13.97861,45.65778,0.004329,1.38457,2.0791,0.53119
22,edge_3,edge_4,14.4718,44.15215,0.002196,1.52791,2.37841,0.58696
22,edge_4,edge_0,14.3096,44.07883,0.00638,1.21033,2.36263,0.58967
23,access_0,edge_0,12.38031,44.64113,0.002152,1.065,1.9719,0.56885
23,access_0,edge_1,11.92513,44.91411,0.003776,0.99371,1.86564,0.55874
23,access_0,edge_2,14.10853,44.22871,0.002931,1.6157,2.30751,0.58412
23,access_0,edge_3,10.87675,44.7333,0.001216,0.82292,1.72202,0.56543
23,access_0,edge_4,10.98503,44.6083,0.005625,0.92742,1.75341,0.57006
23,access_1,edge_0,13.84184,45.34835,0.006183,1.51868,2.10317,0.54265
23,access_1,edge_1,12.33298,44.96112,0.001811,1.10672,1.92344,0.557
23,access_1,edge_2,13.99905,44.72008,0.003941,0.89191,2.21827,0.56592
23,access_1,edge_3,16.19519,44.39732,0.008435,1.10497,2.62047,0.57788
23,access_1,edge_4,12.59398,44.31973,0.004132,1.00863,2.04791,0.58075
23,edge_0,cloud_0,51.33954,62.46324,0.005041,4.23407,8.46974,0.5892
23,edge_1,cloud_0,50.83872,63.41749,0.005532,4.44379,8.03199,0.56425
23,edge_2,cloud_0,51.2126,62.20078,0.00829,4.67632,8.54719,0.59606
23,edge_3,cloud_0,50.79556,62.06733,0.006083,4.70551,8.52721,0.59955
23,edge_4,cloud_0,48.64693,63.60705,0.00383,3.70391,7.61821,0.55929
23,edge_0,edge_1,14.12552,44.4566,0.003993,1.327,2.2769,0.57568
23,edge_1,edge_2,12.38596,44.2476,0.004687,1.34966,2.02335,0.58342
23,edge_2,edge_3,14.11439,45.1527,0.003705,1.25395,2.17322,0.5499
23,edge_3,edge_4,12.79027,44.89848,0.007365,1.12537,2.00306,0.55932
23,edge_4,edge_0,13.00526,45.32694,0.003045,1.22977,1.97895,0.54345
24,access_0,edge_0,15.73665,45.02182,0.003503,1.29432,2.44436,0.55475
24,access_0,edge_1,14.12567,46.28698,0.003223,1.18786,2.0088,0.50789
24,access_0,edge_2,12.78203,44.34056,0.0,1.38888,2.07573,0.57998
24,access_0,edge_3,12.75666,43.79264,0.004356,1.22763,2.14409,0.60027
24,access_0,edge_4,14.82635,43.90785,0.003973,1.3324,2.47424,0.59601
24,access_1,edge_0,14.51837,44.38128,0.006325,1.36198,2.35157,0.57847
24,access_1,edge_1,14.31709,45.43461,0.007764,1.36821,2.16258,0.53946
24,access_1,edge_2,13.22717,43.80412,0.003108,1.06214,2.2216,0.59985
24,access_1,edge_3,12.98651,46.09424,0.004332,1.13131,1.87276,0.51503
24,access_1,edge_4,12.69525,43.97067,0.003944,0.96194,2.11033,0.59368
24,edge_0,cloud_0,51.74274,61.01898,0.002781,4.96518,9.0833,0.62695
24,edge_1,cloud_0,52.33511,62.02133,0.005953,4.68265,8.80328,0.60075
24,edge_2,cloud_0,52.36976,61.52151,0.004867,4.64166,9.00072,0.61382
24,edge_3,cloud_0,51.65788,62.83111,0.004289,4.65194,8.38315,0.57958
24,edge_4,cloud_0,51.08476,62.33186,0.006656,4.50292,8.47684,0.59263
24,edge_0,edge_1,13.01531,44.56105,0.001975,1.05481,2.08385,0.57181
24,edge_1,edge_2,9.77647,46.02256,0.001979,0.85693,1.41711,0.51768
24,edge_2,edge_3,13.3362,44.16757,0.002544,0.65001,2.18965,0.58639
24,edge_3,edge_4,14.62855,44.14445,0.004287,1.10593,2.40534,0.58724
24,edge_4,edge_0,15.38786,44.28007,0.002236,1.20338,2.50855,0.58222
25,access_0,edge_0,12.37088,46.22202,0.003785,1.19598,1.76759,0.5103
25,access_0,edge_1,12.4696,45.82642,0.00288,0.87501,1.83285,0.52495
25,access_0,edge_2,13.25028,45.36554,0.006859,1.09695,2.01093,0.54202
25,access_0,edge_3,14.90175,44.78897,0.004446,1.23232,2.35066,0.56337
25,access_0,edge_4,14.54513,45.2613,0.003113,1.53173,2.22316,0.54588
25,access_1,edge_0,11.5995,46.33453,0.005313,0.76573,1.64383,0.50613
25,access_1,edge_1,14.86367,45.14613,0.00534,1.12606,2.2896,0.55014
25,access_1,edge_2,14.22508,43.65445,0.005496,1.21036,2.41129,0.60539
25,access_1,edge_3,11.29699,45.35854,0.001928,0.89012,1.71531,0.54228
25,access_1,edge_4,11.95964,43.74653,0.00281,0.72783,2.01585,0.60198
25,edge_0,cloud_0,52.54168,63.33602,0.003596,4.6549,8.33238,0.56638
25,edge_1,cloud_0,49.08255,64.62552,0.003046,4.16013,7.32049,0.53267
25,edge_2,cloud_0,52.18144,62.27513,0.00668,4.3558,8.68049,0.59411
25,edge_3,cloud_0,50.99963,62.26551,0.00246,4.3102,8.48748,0.59437
25,edge_4,cloud_0,50.59689,61.7888,0.006395,4.4243,8.59702,0.60683
25,edge_0,edge_1,10.51792,44.21809,0.007097,0.7716,1.72141,0.58452
25,edge_1,edge_2,16.6168,43.51202,0.005334,1.62347,2.84125,0.61067
25,edge_2,edge_3,14.42216,45.03863,0.000273,1.03347,2.23767,0.55412
25,edge_3,edge_4,10.90426,45.50006,0.002336,1.01522,1.63967,0.53703
25,edge_4,edge_0,12.84621,45.1383,0.000986,1.11015,1.97987,0.55043
26,access_0,edge_0,13.03416,45.03026,0.003339,0.67595,2.02345,0.55443
26,access_0,edge_1,12.93194,45.42278,0.002883,0.81466,1.95494,0.5399
26,access_0,edge_2,12.63302,45.25405,0.004177,1.41154,1.93185,0.54615
26,access_0,edge_3,13.63341,44.92167,0.005841,0.81951,2.13183,0.55846
26,access_0,edge_4,13.04954,45.21065,0.007813,0.63453,2.00142,0.54775
26,access_1,edge_0,11.61584,44.94087,0.005739,0.97307,1.81403,0.55775
26,access_1,edge_1,13.52864,44.87937,0.008144,1.02608,2.12138,0.56002
26,access_1,edge_2,12.50748,45.13365,0.0,0.97843,1.92827,0.55061
26,access_1,edge_3,13.52823,44.64498,0.004595,1.27039,2.1542,0.5687
26,access_1,edge_4,12.02624,45.28998,0.002674,0.88536,1.83458,0.54482
26,edge_0,cloud_0,50.53139,63.66388,0.010048,4.23803,7.89229,0.55781
26,edge_1,cloud_0,49.72728,64.15678,0.00403,4.55089,7.58728,0.54492
26,edge_2,cloud_0,52.74603,64.1089,0.002158,4.33685,8.06636,0.54617
26,edge_3,cloud_0,53.38182,63.00233,0.003419,4.75682,8.596,0.5751
26,edge_4,cloud_0,49.01508,64.5367,0.000321,4.2532,7.3423,0.53499
26,edge_0,edge_1,13.03342,45.70395,0.0,0.9598,1.93227,0.52948
26,edge_1,edge_2,14.19383,45.01227,0.003731,1.09626,2.20612,0.5551
26,edge_2,edge_3,11.67965,45.55042,0.006806,1.11689,1.75017,0.53517
26,edge_3,edge_4,15.35983,43.85407,0.005736,1.33595,2.57184,0.598
26,edge_4,edge_0,13.71073,43.80706,0.006417,1.41555,2.3024,0.59974
27,access_0,edge_0,16.43267,44.28709,0.005269,1.18327,2.67768,0.58196
27,access_0,edge_1,13.72324,45.29742,0.002672,0.90252,2.0924,0.54454
27,access_0,edge_2,13.93854,45.26925,0.004744,1.26843,2.1293,0.54558
27,access_0,edge_3,13.86034,44.91582,0.006426,1.33662,2.16815,0.55867
27,access_0,edge_4,13.80514,43.22953,0.004466,1.37039,2.40093,0.62113
27,access_1,edge_0,11.72219,45.02408,0.000653,0.5995,1.82053,0.55466
27,access_1,edge_1,14.94125,45.64651,0.00551,1.6023,2.22402,0.53161
27,access_1,edge_2,13.53337,44.91009,0.005206,1.24752,2.11781,0.55889
27,access_1,edge_3,12.81694,45.69243,0.004574,1.04759,1.90171,0.52991
27,access_1,edge_4,14.40475,43.84777,0.005617,0.97168,2.41286,0.59823
27,edge_0,cloud_0,52.52481,61.1665,0.002722,4.71039,9.16387,0.6231
27,edge_1,cloud_0,52.63765,62.98023,0.001118,4.57287,8.48469,0.57568
27,edge_2,cloud_0,52.14458,63.15216,0.00295,4.35283,8.33958,0.57119
27,edge_3,cloud_0,48.0306,66.33802,0.003389,4.00843,6.56149,0.48789
27,edge_4,cloud_0,52.28764,63.08338,0.004661,4.37567,8.38879,0.57298
27,edge_0,edge_1,13.45526,44.65845,0.004944,1.3109,2.1407,0.56821
27,edge_1,edge_2,13.20858,44.08364,0.005148,1.01088,2.18019,0.58949
27,edge_2,edge_3,13.99383,44.04983,0.003468,1.14883,2.31471,0.59075
27,edge_3,edge_4,16.15923,43.47653,0.002684,1.29591,2.76896,0.61198
27,edge_4,edge_0,16.97082,43.96696,0.005299,1.47734,2.82171,0.59382
28,access_0,edge_0,13.04953,45.92705,0.005097,1.05055,1.90447,0.52122
28,access_0,edge_1,12.17585,43.83857,0.006821,1.03369,2.04067,0.59857
28,access_0,edge_2,12.843,45.28613,0.000965,1.17025,1.95969,0.54496
28,access_0,edge_3,12.68209,45.6118,0.005717,0.99177,1.89231,0.5329
28,access_0,edge_4,13.54849,45.43389,0.005739,1.10882,2.04658,0.53949
28,access_1,edge_0,14.32539,44.64101,0.007598,1.15415,2.28173,0.56885
28,access_1,edge_1,12.58694,45.81358,0.003438,1.08189,1.85177,0.52542
28,access_1,edge_2,14.82478,44.19541,0.005626,1.505,2.42977,0.58536
28,access_1,edge_3,13.85135,43.88975,0.002882,0.93571,2.31414,0.59668
28,access_1,edge_4,16.51238,44.37857,0.005626,1.30392,2.67501,0.57857
28,edge_0,cloud_0,51.88109,62.11826,0.006659,4.72541,8.6901,0.59822
28,edge_1,cloud_0,48.26221,63.75706,0.004394,3.93706,7.50496,0.55537
28,edge_2,cloud_0,48.27123,65.28194,0.003646,4.13322,6.96754,0.5155
28,edge_3,cloud_0,50.25388,65.05373,0.000827,4.04828,7.33766,0.52147
28,edge_4,cloud_0,53.71826,62.21407,0.005956,4.55601,8.96015,0.59571
28,edge_0,edge_1,13.6681,43.48009,0.006012,1.20975,2.34159,0.61185
28,edge_1,edge_2,12.64991,44.23249,0.005305,1.02131,2.06845,0.58398
28,edge_2,edge_3,13.21837,45.0445,0.006127,1.17777,2.05009,0.55391
28,edge_3,edge_4,12.8429,44.56434,0.005787,1.34684,2.05581,0.57169
28,edge_4,edge_0,15.15692,44.60565,0.003191,1.29052,2.41973,0.57016
29,access_0,edge_0,13.68002,46.32121,0.003463,1.13912,1.94057,0.50662
29,access_0,edge_1,13.87534,45.65716,0.005611,1.25667,2.06382,0.53122
29,access_0,edge_2,14.17851,45.30925,0.004157,1.11072,2.16008,0.5441
29,access_0,edge_3,13.50531,44.56061,0.005203,1.09913,2.16236,0.57183
29,access_0,edge_4,14.26807,45.35207,0.006185,0.90421,2.16738,0.54252
29,access_1,edge_0,13.29816,43.85934,0.005949,1.23948,2.22591,0.5978
29,access_1,edge_1,11.52154,43.90637,0.001234,1.11191,1.92291,0.59606
29,access_1,edge_2,14.40949,45.2316,0.004692,1.24395,2.20687,0.54698
29,access_1,edge_3,13.5425,45.634,0.001642,0.91756,2.01757,0.53207
29,access_1,edge_4,12.80939,45.33465,0.004416,0.9666,1.94812,0.54316
29,edge_0,cloud_0,51.84141,62.23409,0.000401,4.70516,8.6395,0.59519
29,edge_1,cloud_0,50.85817,63.87416,0.006082,4.17139,7.86505,0.55231
29,edge_2,cloud_0,49.77883,65.04441,0.003788,3.94471,7.2717,0.52171
29,edge_3,cloud_0,51.80128,63.88475,0.003878,4.35405,8.00688,0.55203
29,edge_4,cloud_0,51.78094,64.24359,0.002977,4.67772,7.86772,0.54265
29,edge_0,edge_1,14.34113,45.91017,0.003685,1.12652,2.09548,0.52185
29,edge_1,edge_2,15.21547,43.28064,0.004989,1.44265,2.63815,0.61924
29,edge_2,edge_3,12.3145,46.04921,0.003471,1.30012,1.7816,0.5167
29,edge_3,edge_4,12.09565,45.0317,0.0,0.94594,1.87757,0.55438
29,edge_4,edge_0,13.25558,44.65548,0.00333,0.83529,2.10934,0.56832
30,access_0,edge_0,13.15245,43.9891,0.005577,1.32563,2.18382,0.593
30,access_0,edge_1,13.30721,44.67753,0.005424,1.15738,2.11451,0.5675
30,access_0,edge_2,12.84406,45.98269,0.003184,1.18888,1.86707,0.51916
30,access_0,edge_3,14.20697,46.14895,0.003097,1.16451,2.0407,0.513
30,access_0,edge_4,12.69824,45.07053,0.004912,1.52497,1.96599,0.55294
30,access_1,edge_0,14.33539,45.26661,0.002776,1.15577,2.19031,0.54568
30,access_1,edge_1,14.33992,44.38966,0.005564,1.1267,2.32142,0.57816
30,access_1,edge_2,16.22197,45.59875,0.003899,0.81757,2.42269,0.53338
30,access_1,edge_3,13.79398,43.47407,0.004036,1.32106,2.36401,0.61207
30,access_1,edge_4,13.9463,45.72814,0.00303,1.50571,2.06412,0.52859
30,edge_0,cloud_0,51.39534,61.31767,0.0,4.69005,8.90994,0.61915
30,edge_1,cloud_0,51.49832,64.01191,0.006787,4.26458,7.91212,0.54871
30,edge_2,cloud_0,50.33603,62.64126,0.006564,4.27006,8.23859,0.58454
30,edge_3,cloud_0,54.5079,61.88405,0.003165,5.07633,9.22354,0.60434
30,edge_4,cloud_0,49.73981,64.79529,0.0,4.07195,7.3567,0.52823
30,edge_0,edge_1,11.93226,46.65092,0.007986,0.77073,1.65184,0.49441
30,edge_1,edge_2,14.06131,44.15887,0.003219,1.24035,2.30997,0.58671
30,edge_2,edge_3,13.86161,45.04846,0.002939,0.95561,2.14929,0.55376
30,edge_3,edge_4,14.16536,44.77671,0.002219,0.77321,2.2363,0.56383
30,edge_4,edge_0,14.05795,44.99037,0.003847,1.44801,2.1882,0.55591
31,access_0,edge_0,12.80606,43.90638,0.00397,1.04178,2.13729,0.59606
31,access_0,edge_1,16.13966,44.58197,0.003896,1.45279,2.58058,0.57104
31,access_0,edge_2,11.15316,45.82951,0.002772,0.86307,1.63899,0.52483
31,access_0,edge_3,14.08337,44.81609,0.005934,1.16958,2.21761,0.56237
31,access_0,edge_4,15.06778,44.07365,0.003287,1.19634,2.48863,0.58986
31,access_1,edge_0,13.74768,45.36577,0.004159,1.10547,2.08638,0.54201
31,access_1,edge_1,12.98104,45.65404,0.006328,1.11457,1.93123,0.53133
31,access_1,edge_2,14.09881,43.43059,0.00453,1.33994,2.42261,0.61368
31,access_1,edge_3,11.86549,44.978,0.002194,0.9085,1.84845,0.55637
31,access_1,edge_4,11.08943,46.23601,0.0,0.98385,1.58288,0.50978
31,edge_0,cloud_0,52.78807,63.14344,0.002902,4.42586,8.44587,0.57141
31,edge_1,cloud_0,48.55721,65.99076,0.004664,3.98858,6.75686,0.49697
31,edge_2,cloud_0,51.88611,63.42284,0.00618,4.658,8.19543,0.56411
31,edge_3,cloud_0,51.97327,62.71654,0.003288,4.62926,8.47792,0.58257
31,edge_4,cloud_0,52.7628,61.6602,0.005106,5.02473,9.0147,0.61019
31,edge_0,edge_1,15.63891,45.44681,0.004462,1.0523,2.36026,0.53901
31,edge_1,edge_2,12.539,45.72067,0.0,1.13572,1.8568,0.52886
31,edge_2,edge_3,10.91368,44.19617,0.003434,1.25582,1.78866,0.58533
31,edge_3,edge_4,13.77368,46.1894,0.005861,0.82722,1.97268,0.5115
31,edge_4,edge_0,11.61292,44.39981,0.001879,1.267,1.87873,0.57778
32,access_0,edge_0,15.81481,44.32671,0.003627,1.31337,2.57051,0.58049
32,access_0,edge_1,14.48012,45.81857,0.004266,1.25032,2.12954,0.52524
32,access_0,edge_2,12.21165,43.9452,0.005926,0.69017,2.03317,0.59462
32,access_0,edge_3,11.27581,44.92242,0.005046,1.00881,1.76309,0.55843
32,access_0,edge_4,13.57918,44.8392,0.002558,1.42103,2.13496,0.56151
32,access_1,edge_0,12.13897,45.231,0.002899,0.90892,1.8592,0.547
32,access_1,edge_1,12.83751,45.14398,0.005017,1.19309,1.97778,0.55022
32,access_1,edge_2,15.95695,44.21479,0.006088,1.38849,2.61213,0.58464
32,access_1,edge_3,14.75085,44.66799,0.008471,1.27732,2.34537,0.56785
32,access_1,edge_4,13.9058,44.68936,0.004412,1.01961,2.20792,0.56706
32,edge_0,cloud_0,51.38348,62.55247,0.004304,4.1559,8.44342,0.58686
32,edge_1,cloud_0,48.88036,63.13524,0.006504,4.47252,7.82358,0.57163
32,edge_2,cloud_0,53.95824,61.97323,0.002506,5.01981,9.0953,0.60201
32,edge_3,cloud_0,51.38166,63.57261,0.004532,4.4083,8.05943,0.56019
32,edge_4,cloud_0,49.60071,65.70739,0.003908,4.32776,7.00496,0.50438
32,edge_0,edge_1,14.62612,43.10262,0.004603,1.60129,2.56296,0.62583
32,edge_1,edge_2,13.93634,44.62358,0.00577,1.50074,2.22228,0.5695
32,edge_2,edge_3,13.09532,45.67803,0.004237,1.3284,1.94497,0.53044
32,edge_3,edge_4,13.16129,44.99778,0.005879,1.30984,2.04761,0.55564
32,edge_4,edge_0,15.22714,44.65368,0.002463,0.84668,2.42335,0.56838
