time,node_id,node_type,cpu_util,mem_util,queue_len,available_cpu,available_mem,request_load_on_node,node_degree
172,cloud_0,cloud,0.48576,0.47792,0.0,0.51424,0.52208,0.77,5
173,access_0,access,0.36279,0.34082,0.0,0.63721,0.65918,0.496,5
173,access_1,access,0.37769,0.33553,0.0,0.62231,0.66447,0.496,5
173,edge_0,edge,0.86473,0.83926,28.46256,0.13527,0.16074,0.8325,5
173,edge_1,edge,0.97367,0.78087,36.12273,0.02633,0.21913,0.9805,5
173,edge_2,edge,0.86391,0.79214,30.01199,0.13609,0.20786,1.1285,5
173,edge_3,edge,0.99,0.7545,36.96624,0.01,0.2455,1.2765,5
173,edge_4,edge,0.8411,0.79701,27.23205,0.1589,0.20299,1.4245,5
173,cloud_0,cloud,0.52223,0.50842,0.0,0.47777,0.49158,0.77,5
174,access_0,access,0.34449,0.35332,0.0,0.65551,0.64668,0.496,5
174,access_1,access,0.36364,0.36647,0.0,0.63636,0.63353,0.496,5
174,edge_0,edge,0.82352,0.79029,26.01347,0.17648,0.20971,0.8325,5
174,edge_1,edge,0.99,0.82191,38.28538,0.01,0.17809,0.9805,5
174,edge_2,edge,0.8757,0.78664,30.88856,0.1243,0.21336,1.1285,5
174,edge_3,edge,0.96189,0.8087,35.95404,0.03811,0.1913,1.2765,5
174,edge_4,edge,0.86241,0.79738,28.35262,0.13759,0.20262,1.4245,5
174,cloud_0,cloud,0.48156,0.47458,0.0,0.51844,0.52542,0.77,5
175,access_0,access,0.36182,0.35328,0.0,0.63818,0.64672,0.496,5
175,access_1,access,0.36778,0.3773,0.0,0.63222,0.6227,0.496,5
175,edge_0,edge,0.84129,0.79616,26.23773,0.15871,0.20384,0.8325,5
175,edge_1,edge,0.97454,0.79054,37.1614,0.02546,0.20946,0.9805,5
175,edge_2,edge,0.80715,0.77369,25.81625,0.19285,0.22631,1.1285,5
175,edge_3,edge,0.97797,0.80871,37.34489,0.02203,0.19129,1.2765,5
175,edge_4,edge,0.88873,0.81084,29.96612,0.11127,0.18916,1.4245,5
175,cloud_0,cloud,0.49137,0.50021,0.0,0.50863,0.49979,0.77,5
176,access_0,access,0.36347,0.33316,0.0,0.63653,0.66684,0.496,5
176,access_1,access,0.37718,0.377,0.0,0.62282,0.623,0.496,5
176,edge_0,edge,0.82418,0.79757,27.08577,0.17582,0.20243,0.8325,5
176,edge_1,edge,0.97523,0.7937,34.22373,0.02477,0.2063,0.9805,5
176,edge_2,edge,0.84798,0.7912,27.46791,0.15202,0.2088,1.1285,5
176,edge_3,edge,0.99,0.80429,36.85028,0.01,0.19571,1.2765,5
176,edge_4,edge,0.89722,0.7831,32.03013,0.10278,0.2169,1.4245,5
176,cloud_0,cloud,0.49837,0.47955,0.0,0.50163,0.52045,0.77,5
177,access_0,access,0.36399,0.31137,0.0,0.63601,0.68863,0.496,5
177,access_1,access,0.36177,0.35531,0.0,0.63823,0.64469,0.496,5
177,edge_0,edge,0.81519,0.77363,25.21481,0.18481,0.22637,0.8325,5
177,edge_1,edge,0.97487,0.72925,37.88375,0.02513,0.27075,0.9805,5
177,edge_2,edge,0.84721,0.71202,27.62717,0.15279,0.28798,1.1285,5
177,edge_3,edge,0.9506,0.73243,35.66558,0.0494,0.26757,1.2765,5
177,edge_4,edge,0.78282,0.73442,21.62095,0.21718,0.26558,1.4245,5
177,cloud_0,cloud,0.48032,0.50748,0.0,0.51968,0.49252,0.77,5
178,access_0,access,0.28874,0.28139,0.0,0.71126,0.71861,0.36,5
178,access_1,access,0.2886,0.28128,0.0,0.7114,0.71872,0.36,5
178,edge_0,edge,0.63734,0.53152,10.2864,0.36266,0.46848,0.45,5
178,edge_1,edge,0.64985,0.58716,10.06492,0.35015,0.41284,0.53,5
178,edge_2,edge,0.61423,0.53093,7.38995,0.38577,0.46907,0.61,5
178,edge_3,edge,0.58651,0.56977,7.00811,0.41349,0.43023,0.69,5
178,edge_4,edge,0.63415,0.53151,10.21174,0.36585,0.46849,0.77,5
178,cloud_0,cloud,0.42659,0.45886,0.0,0.57341,0.54114,0.6,5
179,access_0,access,0.28785,0.28403,0.0,0.71215,0.71597,0.36,5
179,access_1,access,0.27274,0.26826,0.0,0.72726,0.73174,0.36,5
179,edge_0,edge,0.58334,0.52127,6.58696,0.41666,0.47873,0.45,5
179,edge_1,edge,0.60806,0.57955,5.11816,0.39194,0.42045,0.53,5
179,edge_2,edge,0.58586,0.58436,6.25971,0.41414,0.41564,0.61,5
179,edge_3,edge,0.61424,0.5611,8.07849,0.38576,0.4389,0.69,5
179,edge_4,edge,0.58519,0.58522,5.80315,0.41481,0.41478,0.77,5
179,cloud_0,cloud,0.45659,0.45535,0.0,0.54341,0.54465,0.6,5
180,access_0,access,0.29075,0.27671,0.0,0.70925,0.72329,0.36,5
180,access_1,access,0.26488,0.28322,0.0,0.73512,0.71678,0.36,5
180,edge_0,edge,0.52399,0.5127,2.24882,0.47601,0.4873,0.45,5
180,edge_1,edge,0.5164,0.53977,0.57928,0.4836,0.46023,0.53,5
180,edge_2,edge,0.50533,0.51316,0.30219,0.49467,0.48684,0.61,5
180,edge_3,edge,0.50869,0.51614,0.97377,0.49131,0.48386,0.69,5
180,edge_4,edge,0.48793,0.50114,0.0,0.51207,0.49886,0.77,5
180,cloud_0,cloud,0.40898,0.46744,0.0,0.59102,0.53256,0.6,5
181,access_0,access,0.27745,0.26795,0.0,0.72255,0.73205,0.36,5
181,access_1,access,0.27226,0.28381,0.0,0.72774,0.71619,0.36,5
181,edge_0,edge,0.58422,0.55063,7.24118,0.41578,0.44937,0.45,5
181,edge_1,edge,0.59277,0.56542,5.34969,0.40723,0.43458,0.53,5
181,edge_2,edge,0.57588,0.57105,5.67821,0.42412,0.42895,0.61,5
181,edge_3,edge,0.53811,0.57764,2.22117,0.46189,0.42236,0.69,5
181,edge_4,edge,0.58059,0.56111,5.32772,0.41941,0.43889,0.77,5
181,cloud_0,cloud,0.47317,0.49096,0.0,0.52683,0.50904,0.6,5
182,access_0,access,0.28318,0.28994,0.0,0.71682,0.71006,0.36,5
182,access_1,access,0.28468,0.27292,0.0,0.71532,0.72708,0.36,5
182,edge_0,edge,0.53015,0.46833,1.39048,0.46985,0.53167,0.45,5
182,edge_1,edge,0.58027,0.49572,4.32877,0.41973,0.50428,0.53,5
182,edge_2,edge,0.53404,0.47453,3.1176,0.46596,0.52547,0.61,5
182,edge_3,edge,0.52148,0.44695,0.96819,0.47852,0.55305,0.69,5
182,edge_4,edge,0.52131,0.47723,0.96811,0.47869,0.52277,0.77,5
182,cloud_0,cloud,0.44942,0.43947,0.0,0.55058,0.56053,0.6,5
183,access_0,access,0.28354,0.28564,0.0,0.71646,0.71436,0.36,5
183,access_1,access,0.26483,0.26598,0.0,0.73517,0.73402,0.36,5
183,edge_0,edge,0.4859,0.48622,0.0,0.5141,0.51378,0.45,5
183,edge_1,edge,0.46535,0.50099,0.0,0.53465,0.49901,0.53,5
183,edge_2,edge,0.46714,0.46388,0.0,0.53286,0.53612,0.61,5
183,edge_3,edge,0.44126,0.49746,0.0,0.55874,0.50254,0.69,5
183,edge_4,edge,0.50894,0.51509,0.0,0.49106,0.48491,0.77,5
183,cloud_0,cloud,0.46352,0.43954,0.0,0.53648,0.56046,0.6,5
184,access_0,access,0.26454,0.27663,0.0,0.73546,0.72337,0.36,5
184,access_1,access,0.2835,0.2645,0.0,0.7165,0.7355,0.36,5
184,edge_0,edge,0.58041,0.51331,4.19425,0.41959,0.48669,0.45,5
184,edge_1,edge,0.53996,0.54257,0.78706,0.46004,0.45743,0.53,5
184,edge_2,edge,0.55577,0.51885,3.43491,0.44423,0.48115,0.61,5
184,edge_3,edge,0.51966,0.57273,0.63594,0.48034,0.42727,0.69,5
184,edge_4,edge,0.55592,0.53156,3.51716,0.44408,0.46844,0.77,5
184,cloud_0,cloud,0.4331,0.46957,0.0,0.5669,0.53043,0.6,5
185,access_0,access,0.29641,0.28061,0.0,0.70359,0.71939,0.36,5
185,access_1,access,0.24093,0.26993,0.0,0.75907,0.73007,0.36,5
185,edge_0,edge,0.47398,0.51427,0.0,0.52602,0.48573,0.45,5
185,edge_1,edge,0.54786,0.47524,2.17251,0.45214,0.52476,0.53,5
185,edge_2,edge,0.48042,0.52806,0.0,0.51958,0.47194,0.61,5
185,edge_3,edge,0.47686,0.51888,0.0,0.52314,0.48112,0.69,5
185,edge_4,edge,0.46236,0.49119,0.0,0.53764,0.50881,0.77,5
185,cloud_0,cloud,0.43337,0.45522,0.0,0.56663,0.54478,0.6,5
186,access_0,access,0.27637,0.28878,0.0,0.72363,0.71122,0.36,5
186,access_1,access,0.27002,0.29221,0.0,0.72998,0.70779,0.36,5
186,edge_0,edge,0.43635,0.50078,0.0,0.56365,0.49922,0.45,5
186,edge_1,edge,0.41193,0.4558,0.0,0.58807,0.5442,0.53,5
186,edge_2,edge,0.45541,0.46314,0.0,0.54459,0.53686,0.61,5
186,edge_3,edge,0.4453,0.49336,0.0,0.5547,0.50664,0.69,5
186,edge_4,edge,0.5167,0.47141,2.33532,0.4833,0.52859,0.77,5
186,cloud_0,cloud,0.41654,0.45606,0.0,0.58346,0.54394,0.6,5
187,access_0,access,0.2786,0.28208,0.0,0.7214,0.71792,0.36,5
187,access_1,access,0.28453,0.2723,0.0,0.71547,0.7277,0.36,5
187,edge_0,edge,0.46719,0.442,0.0,0.53281,0.558,0.45,5
187,edge_1,edge,0.46419,0.4536,0.0,0.53581,0.5464,0.53,5
187,edge_2,edge,0.44271,0.4475,0.0,0.55729,0.5525,0.61,5
187,edge_3,edge,0.45727,0.4609,0.0,0.54273,0.5391,0.69,5
187,edge_4,edge,0.39653,0.42489,0.0,0.60347,0.57511,0.77,5
187,cloud_0,cloud,0.41492,0.44722,0.0,0.58508,0.55278,0.6,5
188,access_0,access,0.28966,0.28606,0.0,0.71034,0.71394,0.36,5
188,access_1,access,0.27621,0.27772,0.0,0.72379,0.72228,0.36,5
188,edge_0,edge,0.45057,0.43809,0.0,0.54943,0.56191,0.45,5
188,edge_1,edge,0.39472,0.45699,0.0,0.60528,0.54301,0.53,5
188,edge_2,edge,0.42822,0.44709,0.0,0.57178,0.55291,0.61,5
188,edge_3,edge,0.44385,0.4599,0.0,0.55615,0.5401,0.69,5
188,edge_4,edge,0.40147,0.42767,0.0,0.59853,0.57233,0.77,5
188,cloud_0,cloud,0.4282,0.4453,0.0,0.5718,0.5547,0.6,5
189,access_0,access,0.26017,0.27959,0.0,0.73983,0.72041,0.36,5
189,access_1,access,0.2677,0.27682,0.0,0.7323,0.72318,0.36,5
189,edge_0,edge,0.46279,0.45122,0.0,0.53721,0.54878,0.45,5
189,edge_1,edge,0.43627,0.48199,0.0,0.56373,0.51801,0.53,5
189,edge_2,edge,0.4625,0.43368,0.0,0.5375,0.56632,0.61,5
189,edge_3,edge,0.4711,0.44075,0.0,0.5289,0.55925,0.69,5
189,edge_4,edge,0.43626,0.46051,0.0,0.56374,0.53949,0.77,5
189,cloud_0,cloud,0.42088,0.46537,0.0,0.57912,0.53463,0.6,5
190,access_0,access,0.2909,0.28625,0.0,0.7091,0.71375,0.36,5
190,access_1,access,0.28339,0.27145,0.0,0.71661,0.72855,0.36,5
190,edge_0,edge,0.41061,0.40228,0.0,0.58939,0.59772,0.45,5
190,edge_1,edge,0.36349,0.4075,0.0,0.63651,0.5925,0.53,5
190,edge_2,edge,0.39672,0.36031,0.0,0.60328,0.63969,0.61,5
190,edge_3,edge,0.40621,0.3606,0.0,0.59379,0.6394,0.69,5
190,edge_4,edge,0.41355,0.41306,0.0,0.58645,0.58694,0.77,5
190,cloud_0,cloud,0.40193,0.43445,0.0,0.59807,0.56555,0.6,5
191,access_0,access,0.26356,0.2812,0.0,0.73644,0.7188,0.36,5
191,access_1,access,0.28846,0.25816,0.0,0.71154,0.74184,0.36,5
191,edge_0,edge,0.44573,0.43056,0.0,0.55427,0.56944,0.45,5
191,edge_1,edge,0.4302,0.45228,0.0,0.5698,0.54772,0.53,5
191,edge_2,edge,0.37223,0.38348,0.0,0.62777,0.61652,0.61,5
191,edge_3,edge,0.44762,0.41098,0.0,0.55238,0.58902,0.69,5
191,edge_4,edge,0.4245,0.38155,0.0,0.5755,0.61845,0.77,5
191,cloud_0,cloud,0.43841,0.45663,0.0,0.56159,0.54337,0.6,5
192,access_0,access,0.27779,0.28735,0.0,0.72221,0.71265,0.36,5
192,access_1,access,0.29831,0.26999,0.0,0.70169,0.73001,0.36,5
192,edge_0,edge,0.37673,0.41777,0.0,0.62327,0.58223,0.45,5
192,edge_1,edge,0.40293,0.38022,0.0,0.59707,0.61978,0.53,5
192,edge_2,edge,0.36771,0.38834,0.0,0.63229,0.61166,0.61,5
192,edge_3,edge,0.38875,0.41909,0.0,0.61125,0.58091,0.69,5
192,edge_4,edge,0.39048,0.42938,0.0,0.60952,0.57062,0.77,5
192,cloud_0,cloud,0.43331,0.4245,0.0,0.56669,0.5755,0.6,5
193,access_0,access,0.2736,0.28212,0.0,0.7264,0.71788,0.36,5
193,access_1,access,0.28393,0.28409,0.0,0.71607,0.71591,0.36,5
193,edge_0,edge,0.39881,0.42489,0.0,0.60119,0.57511,0.45,5
193,edge_1,edge,0.34456,0.38729,0.0,0.65544,0.61271,0.53,5
193,edge_2,edge,0.37601,0.39459,0.0,0.62399,0.60541,0.61,5
193,edge_3,edge,0.3569,0.37452,0.0,0.6431,0.62548,0.69,5
193,edge_4,edge,0.39506,0.39861,0.0,0.60494,0.60139,0.77,5
193,cloud_0,cloud,0.41059,0.44482,0.0,0.58941,0.55518,0.6,5
194,access_0,access,0.282,0.27188,0.0,0.718,0.72812,0.36,5
194,access_1,access,0.27831,0.27777,0.0,0.72169,0.72223,0.36,5
194,edge_0,edge,0.34725,0.42128,0.0,0.65275,0.57872,0.45,5
194,edge_1,edge,0.38586,0.43194,0.0,0.61414,0.56806,0.53,5
194,edge_2,edge,0.39356,0.37392,0.0,0.60644,0.62608,0.61,5
194,edge_3,edge,0.37857,0.3929,0.0,0.62143,0.6071,0.69,5
194,edge_4,edge,0.38259,0.39153,0.0,0.61741,0.60847,0.77,5
194,cloud_0,cloud,0.38984,0.43494,0.0,0.61016,0.56506,0.6,5
195,access_0,access,0.26641,0.27018,0.0,0.73359,0.72982,0.36,5
195,access_1,access,0.29032,0.27636,0.0,0.70968,0.72364,0.36,5
195,edge_0,edge,0.35292,0.36607,0.0,0.64708,0.63393,0.45,5
195,edge_1,edge,0.34269,0.3368,0.0,0.65731,0.6632,0.53,5
195,edge_2,edge,0.30711,0.38051,0.0,0.69289,0.61949,0.61,5
195,edge_3,edge,0.34668,0.35036,0.0,0.65332,0.64964,0.69,5
195,edge_4,edge,0.32437,0.36388,0.0,0.67563,0.63612,0.77,5
195,cloud_0,cloud,0.37937,0.45726,0.0,0.62063,0.54274,0.6,5
196,access_0,access,0.27419,0.27958,0.0,0.72581,0.72042,0.36,5
196,access_1,access,0.27481,0.28733,0.0,0.72519,0.71267,0.36,5
196,edge_0,edge,0.37711,0.36921,0.0,0.62289,0.63079,0.45,5
196,edge_1,edge,0.29572,0.3347,0.0,0.70428,0.6653,0.53,5
196,edge_2,edge,0.35696,0.36174,0.0,0.64304,0.63826,0.61,5
196,edge_3,edge,0.40148,0.35624,0.0,0.59852,0.64376,0.69,5
196,edge_4,edge,0.34777,0.38792,0.0,0.65223,0.61208,0.77,5
196,cloud_0,cloud,0.40237,0.42285,0.0,0.59763,0.57715,0.6,5
197,access_0,access,0.29047,0.26731,0.0,0.70953,0.73269,0.36,5
197,access_1,access,0.27908,0.28159,0.0,0.72092,0.71841,0.36,5
197,edge_0,edge,0.32481,0.35888,0.0,0.67519,0.64112,0.45,5
197,edge_1,edge,0.2786,0.34389,0.0,0.7214,0.65611,0.53,5
197,edge_2,edge,0.29994,0.35474,0.0,0.70006,0.64526,0.61,5
197,edge_3,edge,0.32196,0.37285,0.0,0.67804,0.62715,0.69,5
197,edge_4,edge,0.35502,0.39253,0.0,0.64498,0.60747,0.77,5
197,cloud_0,cloud,0.38085,0.42603,0.0,0.61915,0.57397,0.6,5
198,access_0,access,0.26387,0.27579,0.0,0.73613,0.72421,0.36,5
198,access_1,access,0.2722,0.29167,0.0,0.7278,0.70833,0.36,5
198,edge_0,edge,0.34616,0.30516,0.0,0.65384,0.69484,0.45,5
198,edge_1,edge,0.31903,0.3167,0.0,0.68097,0.6833,0.53,5
198,edge_2,edge,0.36148,0.33725,0.0,0.63852,0.66275,0.61,5
198,edge_3,edge,0.35464,0.32533,0.0,0.64536,0.67467,0.69,5
198,edge_4,edge,0.35234,0.32741,0.0,0.64766,0.67259,0.77,5
198,cloud_0,cloud,0.39429,0.45858,0.0,0.60571,0.54142,0.6,5
199,access_0,access,0.30215,0.28642,0.0,0.69785,0.71358,0.36,5
199,access_1,access,0.27918,0.29025,0.0,0.72082,0.70975,0.36,5
199,edge_0,edge,0.36644,0.33168,0.0,0.63356,0.66832,0.45,5
199,edge_1,edge,0.33437,0.36027,0.0,0.66563,0.63973,0.53,5
199,edge_2,edge,0.33815,0.3343,0.0,0.66185,0.6657,0.61,5
199,edge_3,edge,0.30826,0.32695,0.0,0.69174,0.67305,0.69,5
199,edge_4,edge,0.32686,0.33945,0.0,0.67314,0.66055,0.77,5
199,cloud_0,cloud,0.36478,0.42995,0.0,0.63522,0.57005,0.6,5
